sensors,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,0.0
0.0,34.384722222222209,34.329178135426659,34.275020140139617,34.222213646726416,37.399999999999999,37.269210263042709,37.14168435765157,37.017340835566657,36.896100281052966,36.77788526017919,36.662620271362194,36.550231697145648,36.440647757182042,36.333798462387982,36.229615570243574,36.128032541207268,36.028984496218392,35.932408175260171,27.5,27.616262770805438,27.729624227561693,27.840156771977011,27.94793099898958,28.053015741855116,28.155478116109286,28.255383562433071,28.352795888448426,28.447777309470943,28.540388488245533,28.630688573690513,28.718735238674849,35.399999999999999,35.319119860570531,35.240258068744524,35.163364257063698,35.088389314979558,35.015285357487464,34.944005694543428,34.874504801244122,34.806738288751006,34.740662875940089,34.676236361759116,34.613417598274587,37.899999999999999,37.756732863660751,37.617040929878335,37.480834980192398,37.34802802257132,37.218535235852123,37.092273915566885,36.969163421121031,36.849125124289799,36.732082358999953,36.617960372364685,36.506686276940435,38.299999999999997,38.146750944155187,37.997326187659745,37.851630295892988,37.709570215786002,37.571055216390469,37.435996830930641,37.304308800301335,37.175907017976002,37.050709476289526,36.928636214061569,36.809609265526966,36.693552610540529,33.399999999999999,33.369029458098353,33.338831779837477,33.309387678560739,33.280678348906143,33.252685454795724,33.225391117724648,33.198777905342574,33.172828820319957,33.147527289492189,33.122857153274644,33.098802655341892,33.075348432564418,33.052479505196516,40.5,40.291850386874586,40.088895105457503,39.891004532246257,39.698052278466768,39.50991510935139,39.326472865431299,39.147608385793035,38.973207433250153,38.803158621382217,38.637353343394487,38.475685702752934,38.318052445550229,38.164352894559514
1.0,36.19583333333334,36.142614580109267,36.090481142275422,36.03941088647796,38.0,37.909988016359222,37.821811689986454,37.735433585448433,37.650817030750538,37.567926101767604,37.486725606992259,37.407181072594305,37.329258727784804,37.252925490478596,37.178148953249242,37.104897369570395,37.033139640337744,36.962845300665833,36.893984506954133,36.82652802421687,36.760447213671263,36.695714020578883,36.632300962334938,36.570181116800498,36.509328110872637,36.449716109287678,36.391319803652785,36.334114401701243,36.278075616766834,36.223179657472912,36.16940321763169,36.116723466349576,36.065118038334283,36.014565024399573,38.700000000000003,38.595712582848819,38.493551948682658,38.393474725002811,38.295438423826603,38.199401423649036,38.105322951772287,38.013163066995588,37.922882642658116,37.834443350027676,37.747807642028164,37.662938737298902,37.57980060457902,37.498357947410312,37.418576189152063,37.340421458301471,37.263860574113423,37.18886103251355,37.115390992298565,37.043419261618006,36.97291528473167,36.903849129037134,36.836191472361797,36.769913590514086,36.704987345088554,36.641385171519673,36.579080067379216,32.200000000000003,32.228270179731176,32.255963832217951,32.283092714855101,32.309668345263255,32.335702006178714,32.361204750243552,32.386187404698063,32.41066057597746,32.434634654214875,32.458119817652502,32.481126036962792,32.503663079481527,32.525740513354549,32.547367711599954,32.568553856087405,32.589307941436324,32.609638778834572,32.629554999779266,32.649065059741282,32.668177241755053,32.686899659935136,32.705240262921102,32.723206837252114,32.740807010672739,32.758048255371307,32.774937891152263,32.791483088543778,32.807690871842041,32.823568122093413,41.700000000000003,41.534532153518505,41.372438771666374,41.213651037378682,41.058101537009691
2.0,34.447222222222216,34.393758268664421,34.341855608802312,34.291468648589024,37.700000000000003,37.55154603728738,37.407427336384977,37.267517295788736,37.131693011104836,36.999835167083965,36.871827932808479,36.747558859940384,36.626918783940766,36.509801728173869,36.396104810811593,36.285728154456663,36.178574798405023,36.0745506134704,27.300000000000001,27.455254486711532,27.60597511770909,27.752294293981986,27.894340550048454,28.032238666867187,28.166109781451539,28.29607149328271,28.422237967615345,28.54472003576636,28.663625292475025,28.779058190419907,28.891120131975615,36.600000000000001,36.483669046361086,36.370735274794256,36.261099478289943,36.154665346954644,36.051339383407196,35.951030820645734,35.853651542313138,35.75911600529097,35.667341164553847,35.578246400218305,35.491753446722008,35.407786324071139,35.326271271095557,37.799999999999997,37.648625763735218,37.501672069256855,37.359009824652261,37.220513707845768,37.086062056509135,36.95553676118692,36.828823161542871,36.705809945636211,36.586389052139332,36.470455575410988,36.357907673341636,36.24864647788992,38.700000000000003,38.522343301765822,38.349874665103812,38.182442584424003,38.019899978514111,37.862104061335586,37.708916216592812,37.560201875965177,37.415830400895153,37.275674967828451,37.139612456805509,37.007523343306367,36.879291593254017,36.754804561083908,35.899999999999999,35.804110961226172,35.711022144691071,35.620651776245261,35.532920469768158,35.447751157431064,35.365069021996703,35.284801431095794,35.206877873422911,35.131229896795652,35.05779104802258,34.986496814527236,34.917284567676866,40.899999999999999,40.658097283618403,40.423258788285246,40.195278219421581,39.973955306814496,39.759095628689131,39.550510440918309,39.348016511219676,39.151435958194746,38.960596095068489,38.775329277992078
3.0,35.03680555555556,34.982061450536499,34.929354987134261,34.878610321870219,37.299999999999997,37.161017068072418,37.027207248501412,36.898377991805667,36.774343915427806,36.65492653697283,36.539954017375756,36.429260913628852,36.322687940712683,36.220081742388352,36.121294670521138,36.026184572617986,28.399999999999999,28.592285802549121,28.777414495607424,28.955652475422497,29.127256222652285,29.292472671435302,29.451539564723589,29.60468579638977,29.752131740600454,29.894089568929971,30.030763555670749,30.16235037177967,36.700000000000003,36.583349791745007,36.47104144493553,36.362913350251752,36.258809913667669,36.158581332554583,36.062083380118317,35.969177197859935,35.879729095761306,35.793610359908023,35.710697067272811,35.630869907392942,38.399999999999999,38.220073741339341,38.046844555038867,37.880063167987856,37.719489585321412,37.564892745072981,37.416050185681087,37.272747725871895,37.134779156456901,37.001945943602323,36.87405694314311,36.750928125530599,38.700000000000003,38.50890737950305,38.324927456821818,38.147795488764821,37.977256586201491,37.813065347282112,37.654985504309813,37.502789583756361,37.356258578932596,37.215181634842494,37.079355744767284,36.948585458143128,36.822682599311911,36.701465996740467,36.0,35.909404636029691,35.822181340775323,35.738204601772168,35.657353578280819,35.579511927399935,35.504567636651281,35.432412862796177,35.362943776651349,35.296060413680948,35.231666530149738,35.169669464630367,41.399999999999999,41.108410122976409,40.827673572868306,40.557386375757467,40.297159594122157,40.04661876716429,39.805403371968339,39.57316630471653,39.349573381213837,39.134302856004027,38.927044959384823,38.727501451655883,38.535385193958227,41.100000000000001,40.819576484812707,40.549590671085369,40.289654054980517,40.039392593242091
4.0,35.228472222222223,35.171744196788111,35.116472803129589,35.062620638638094,37.0,36.897783635553481,36.798191928025631,36.701157482885463,36.606614636122579,36.514499409811762,36.424749468818625,36.337304078616874,36.252104064188771,36.169091769980909,36.088211020888224,36.009407084239839,35.932626632761,35.857817708486088,35.784929687598215,35.713913246171686,35.644720326794086,35.577304106045425,31.100000000000001,31.149280667403506,31.197295932291887,31.244078286991442,31.289659389507957,31.334070084949946,31.377340426401791,31.419499695260907,31.460576421052714,31.500598400736795,31.539592717517333,31.577585759170539,31.61460323590147,31.650670197742347,31.685811051504118,31.720049577292738,31.753408944601375,31.785911727989394,31.817579922358743,31.848434957838091,31.878497714284769,38.399999999999999,38.261835187317878,38.127218096504819,37.996057631063699,37.868265033624347,37.743753825880667,37.622439750070072,37.504240711955568,37.389076725271892,37.27686985759815,37.1675441776203,37.061025703747809,36.957242354049704,36.856123897476124,36.757601906332404,36.661609709973469,36.568082349687266,36.476956534736679,36.388170599530149,36.301664461892059,36.217379582404646,32.0,32.026170950680616,32.051669897742791,32.076514096534588,32.100720359330516,32.124305066708516,32.147284178634855,32.169673245264349,32.191487417463286,32.212741457062158,32.233449746845089,32.253626300282797,32.273284771015625,32.292438462093074,32.311100334976082,32.329283018308153,32.346998816461259,32.364259717862325,41.700000000000003,41.477099559333972,41.259922636491495,41.04832226605528,40.842155256307109,40.641282092328808,40.445566841591358,40.25487706196823,40.069083712110704,39.888061064124514,39.711686618488756,39.53984102115944,39.372407982801633,39.209274200095493
5.0,34.587500000000006,34.529296450370694,34.472980541679128,34.418491054492257,36.799999999999997,36.670041280774328,36.544297345701679,36.422631502103314,36.304911490478503,36.191009340728954,36.080801233046145,35.974167363310315,35.870991812854754,35.771162422453948,35.67457067039841,35.581111554523822,35.490683478066146,35.403188139218635,35.318530424270733,30.199999999999999,30.284090600248216,30.365453998108968,30.444178641433027,30.520350109555668,30.594051206327556,30.665362050128458,30.734360160961682,30.801120544723869,30.865715774741798,30.928216070664785,30.988689374798497,31.047201425963092,31.103815830956052,31.158594133697321,38.399999999999999,38.218150536659444,38.042198763299908,37.871953407720348,37.707229401005243,37.547847676341405,37.393634974359522,37.244423654788768,37.100051514219821,36.960361609778111,36.82520208851566,36.694426022336032,36.567891248272957,36.445460213948969,36.326999828046119,38.600000000000001,38.411664193645088,38.229436440499697,38.053118645922488,37.882519139821099,37.717452468292976,37.557739192023703,37.403205691223583,37.253683976890457,37.109011508193632,36.969031015780317,36.833590330812562,36.70254221954881,36.575744223290265,36.453058503518051,36.334351692052863,33.299999999999997,33.28355228352563,33.267637994705538,33.25223983356603,33.237341061201228,33.222925481576681,33.208977423923116,33.195481725701171,33.182423716118656,33.169789200182329,33.157564443266921,33.145736156184611,33.134291480738746,41.299999999999997,41.024098562951224,40.757145082696717,40.498849361651246,40.248930613834986,40.007117159639009,39.773146130490041,39.546763183093489,39.327722222944018,39.115785136803169,38.910721533853184,38.712308495245672,38.520330331772811,38.334578349397709,38.154850622389013,41.100000000000001,40.830584905965587,40.569907405496934
6.0,34.949305555555554,34.893784409671824,34.84001781709469,34.787950331250471,37.899999999999999,37.751232387174269,37.607166058928343,37.467652447463905,37.332547679952739,37.201712430168556,37.075011774807322,36.952315054348233,34.700000000000003,34.652357291779765,34.606220166160753,34.561541044425184,34.518273851415657,34.476373968020397,34.435798185159925,34.396504659227915,34.35845286894012,28.600000000000001,28.745126641184001,28.885667058072546,29.021766182382631,29.153564365766858,29.281197524550489,29.404797279894591,29.524491093529807,29.640402399200735,29.75265072995645,39.0,38.816470701216133,38.638741209567215,38.466628242258466,38.299954308512369,38.138547526531994,37.982241446248622,37.830874877670851,37.684291724658053,37.542340823946873,39.399999999999999,39.203830088140435,39.013859446163153,38.829892167638306,38.65173853707951,38.479214834300521,38.312143144954561,38.150351177060912,37.9936720833295,37.841944289100368,39.5,39.300669934871522,39.107639005312137,38.920708148983252,38.739684594221274,38.564381661242621,38.394618569631007,38.230220251908392,38.07101717299733,36.799999999999997,36.685994073132406,36.575590908289485,36.468676652669345,36.365141051393124,36.264877333805131,36.167782103366036,36.073755231025629,35.982699751965157,35.894521765602747,37.899999999999999,37.751232387174269,37.607166058928343,37.467652447463905,37.332547679952739,37.201712430168556,37.075011774807322,36.952315054348233,36.833495738311598,41.200000000000003,40.946947329299846,40.701891510844916,40.464579831847573,40.2347675656316,40.012217719258828,39.796700789131194,39.587994524316059,39.385883697350934,39.190159882290985,41.799999999999997,41.527986409686307,41.264568865738838,41.009475719917333,40.762443908482297,40.523218680911612,40.291553337190081
7.0,35.529861111111138,35.473584961155332,35.419010904608555,35.366087461012839,38.600000000000001,38.450866339860795,38.306243283595308,38.165994406285868,38.029987409237968,37.898093995181085,37.770189747244089,37.646154011591115,37.525869783607121,32.700000000000003,32.729314068093807,32.757741521127173,32.785309175107443,32.812043034981698,32.837968319167565,32.863109483342122,32.887490243511238,32.911133598381241,28.600000000000001,28.753320116526911,28.902003008225577,29.046188929712251,29.186013893549354,29.321609798547982,29.453104554189881,29.580622201286211,29.704283028986957,29.824203688251327,38.700000000000003,38.54784180209414,38.400285686349008,38.257192461051609,38.118427144394865,37.983858837147423,37.853360599174643,37.726809329694177,37.604085651153333,37.485073796618593,37.369661500571063,40.5,40.293400122294237,40.093048935915562,39.898757446834857,39.710342377218808,39.527625992541381,39.350435933924395,39.178605055549049,39.011971266984951,38.850377380287995,41.0,40.778277433460929,40.563260949684043,40.354747720663532,40.152541053003233,39.956450202373027,39.766290193577099,39.581881646064289,39.403050604715958,39.229628375751716,39.061451367598288,30.199999999999999,30.304927512260331,30.406681452284733,30.505357805964028,30.60104965605953,30.693847270009275,30.783838185078551,30.871107290934994,30.955736909726181,31.037806873735246,31.117394600687771,39.600000000000001,39.420620962194185,39.246667311132278,39.077974953943226,38.914384760806826,38.755742414844391,38.601898266549512,38.452707192621602,38.308028459069135,38.167725588453287,43.200000000000003,42.911737602594386,42.632193810265385,42.361104925509729,42.098215226454734,41.843276725632315,41.59604893604903,41.356298644331375,41.123799690732397,40.898332755792119,40.679685153450436
8.0,36.177777777777777,36.124385043402278,36.072412148097463,36.021821334984793,38.799999999999997,38.676876175679936,38.557026505012921,38.440363920510563,38.326803670014897,38.216263255128254,38.108662371280452,38.003922849389745,37.901968599075111,37.802725553378714,37.706121614958263,37.61208660371031,37.520552205786316,37.431451923964524,37.344721029341557,37.260296514308642,37.17811704677834,30.199999999999999,30.305570513040497,30.408333656485109,30.508364084930285,30.605734467730212,30.700515541789095,30.792776162949579,30.882583356014624,30.970002363439178,31.055096692727027,31.137928162567245,31.218556947743775,31.297041622850756,31.373439204845347,31.447805194468984,31.520193616567141,40.5,40.331669155504009,40.167814626233529,40.008317376381079,39.853061535582796,39.701934314741806,39.554825924090039,39.411629493429004,39.272240994491511,39.136559165367991,39.004485436942524,38.875923861285081,38.750781041947988,38.628966066115979,38.510390438560542,38.394968017350557,38.282614951272571,40.700000000000003,40.526350682542144,40.357319111083022,40.192782488836443,40.032621284473144,39.876719145284582,39.724962812655882,39.577242039786576,39.433449511599335,39.293480766778508,39.157234121881864,39.024610597470364,38.89551384620232,38.769850082839703,38.647528016115743,38.52845878241434,39.899999999999999,39.747624574389633,39.599301171685077,39.45492203901501,39.314382288911766,39.177579823113483,39.044415258392533,38.914791854356324,38.788615443168077,38.665794361136484,38.546239382124554,38.429863652729289,38.316582629185056,38.206314015944891,38.098977705895031,37.994495722159307,37.892792161451091,43.0,42.765188243480594,42.536620686852082,42.314131282073021,42.09755839671206,41.886744696526435,41.681537031162961,41.481786322898515,41.287347458339163
